ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
16305,2312,4,"OBrien""q",29,81454206,Writer,19212.79,1817.065833,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",27,11,7.12,11,Standard,1755.06,26.74358061,202,NM,48.50360251,20.77196687,High_spent_Small_value_payments,343.046472,Poor
16306,2312,5,"OBrien""q",29,81454206,Writer,19212.79,1817.065833,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",27,9,7.12,11,Standard,1755.06,37.37478727,203,Yes,48.50360251,20.77196687,Low_spent_Small_value_payments,195.0521585,Poor
16307,2312,6,"OBrien""q",30,81454206,Writer,19212.79,1817.065833,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",32,9,7.12,11,Standard,1755.06,35.79574636,204,Yes,48.50360251,20.77196687,Low_spent_Large_value_payments,240.3739891,Poor
16308,2312,7,"OBrien""q",30,81454206,Writer,19212.79,1817.065833,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",27,9,7.12,16,Standard,1755.06,38.48631144,205,Yes,48.50360251,20.77196687,High_spent_Medium_value_payments,362.431014,Poor
16309,2312,8,"OBrien""q",30,81454206,Writer,19212.79,1817.065833,6,8,18,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Not Specified",25,7,7.12,16,Standard,1755.06,27.60463202,206,Yes,48.50360251,20.77196687,High_spent_Small_value_payments,316.52358,Poor
16314,17699,1,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,19,4.4,10,Bad,3531.62,24.15334923,44,Yes,74.45421477,44.8474787,Low_spent_Medium_value_payments,280.1089309,Standard
16315,17699,2,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,18,4.4,10,Bad,3531.62,38.57567261,45,Yes,74.45421477,44.8474787,Low_spent_Medium_value_payments,211.3197308,Poor
16316,17699,3,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,21,4.4,10,Bad,3531.62,37.67074784,46,Yes,74.45421477,44.8474787,Low_spent_Medium_value_payments,278.180521,Poor
16317,17699,4,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",54,21,4.4,10,Bad,3531.62,37.55951653,47,Yes,74.45421477,44.8474787,Low_spent_Large_value_payments,226.866356,Poor
16318,17699,5,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,21,4.4,10,Bad,3531.62,31.62865079,48,Yes,74.45421477,44.8474787,Low_spent_Small_value_payments,261.2996363,Poor
16319,17699,6,Lashj,38,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,21,10.4,10,Bad,3531.62,25.19592647,49,Yes,74.45421477,44.8474787,Low_spent_Small_value_payments,282.5725288,Poor
16320,17699,7,Lashj,39,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,18,5.4,10,Bad,3531.62,33.51441966,50,Yes,74.45421477,44.8474787,High_spent_Medium_value_payments,272.4186544,Poor
16321,17699,8,Lashj,39,527085621,Scientist,16322.12,1564.176667,9,5,17,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, Auto Loan, and Mortgage Loan",55,21,4.4,10,Bad,3531.62,39.7874958,51,Yes,74.45421477,44.8474787,Low_spent_Small_value_payments,317.1159732,Poor
16326,34746,1,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,17,19.12,10,Standard,2412.6,24.77365105,92,NM,139.3808422,59.91259935,High_spent_Small_value_payments,496.0182793,Poor
16327,34746,2,Kyleq,35,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,17,19.12,13,Standard,2412.6,27.89612752,93,Yes,139.3808422,59.91259935,High_spent_Medium_value_payments,448.4717355,Poor
16328,34746,3,Kyleq,35,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,20,17.12,13,Standard,2412.6,33.08876668,94,Yes,139.3808422,59.91259935,High_spent_Large_value_payments,584.4438918,Poor
16329,34746,4,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,17,19.12,13,Standard,2412.6,26.34864057,95,Yes,139.3808422,59.91259935,High_spent_Medium_value_payments,528.449414,Standard
16330,34746,5,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,17,19.12,13,Standard,2412.6,33.95847659,96,NM,139.3808422,59.91259935,Low_spent_Medium_value_payments,122.2242006,Standard
16331,34746,6,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",9,20,19.12,13,Standard,2412.6,39.23517976,97,Yes,139.3808422,59.91259935,High_spent_Large_value_payments,584.0993978,Poor
16332,34746,7,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",14,17,19.12,13,Standard,2412.6,27.03149844,98,Yes,139.3808422,59.91259935,Low_spent_Small_value_payments,311.2720518,Poor
16333,34746,8,Kyleq,36,446333005,Entrepreneur,62932.48,5437.373333,6,10,23,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",11,17,19.12,13,Standard,2412.6,25.08133654,99,NM,139.3808422,59.91259935,High_spent_Small_value_payments,300.1108962,Poor
16338,47286,1,Norihiko Shirouzue,44,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",21,25,9.21,10,Bad,1872.04,36.03277981,197,Yes,407.5074746,60.07741974,Low_spent_Medium_value_payments,129.3263442,Poor
16339,47286,2,Norihiko Shirouzue,44,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",21,22,9.21,10,Bad,1872.04,31.98910781,198,Yes,407.5074746,60.07741974,High_spent_Medium_value_payments,210.0278882,Poor
16340,47286,3,Norihiko Shirouzue,45,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",21,23,9.21,10,Bad,1872.04,35.56119365,199,Yes,407.5074746,60.07741974,High_spent_Medium_value_payments,291.4706201,Standard
16341,47286,4,Norihiko Shirouzue,44,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",18,22,9.21,10,Bad,1872.04,34.59186646,200,Yes,407.5074746,60.07741974,Low_spent_Small_value_payments,129.3263442,Poor
16342,47286,5,Norihiko Shirouzue,45,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",20,22,9.21,10,Bad,1872.04,30.47142145,201,Yes,407.5074746,60.07741974,Low_spent_Large_value_payments,214.0522533,Standard
16343,47286,6,Norihiko Shirouzue,45,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",20,22,9.21,10,Bad,1872.04,33.99445877,202,Yes,407.5074746,60.07741974,High_spent_Large_value_payments,370.7027723,Poor
16344,47286,7,Norihiko Shirouzue,45,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",26,22,13.21,10,Bad,1872.04,35.45090733,203,Yes,407.5074746,60.07741974,Low_spent_Medium_value_payments,129.3263442,Poor
16345,47286,8,Norihiko Shirouzue,45,988478072,Engineer,72322.52,5982.876667,8,5,20,7,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",21,22,12.21,10,Bad,1872.04,28.33452859,204,NM,407.5074746,60.07741974,Low_spent_Medium_value_payments,149.0999705,Standard
16350,47446,1,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,12,10.56,4,Good,706.54,36.07765587,267,No,255.0972606,86.33493029,High_spent_Medium_value_payments,738.8674327,Good
16351,47446,2,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,10,10.56,7,Good,706.54,29.92581726,268,No,255.0972606,86.33493029,Low_spent_Large_value_payments,109.5750495,Standard
16352,47446,3,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,12,10.56,7,Good,706.54,35.76552969,269,No,255.0972606,86.33493029,Low_spent_Medium_value_payments,349.2368182,Good
16353,47446,4,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",15,14,10.56,7,Good,706.54,36.9598747,270,No,255.0972606,86.33493029,High_spent_Large_value_payments,1044.087142,Standard
16354,47446,5,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,12,10.56,7,Good,706.54,33.18675845,271,No,255.0972606,86.33493029,High_spent_Large_value_payments,849.0801189,Standard
16355,47446,6,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,12,10.56,7,Good,706.54,32.23267267,272,No,255.0972606,86.33493029,High_spent_Medium_value_payments,779.8155649,Standard
16356,47446,7,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,12,10.56,7,Good,706.54,34.91988721,273,No,255.0972606,86.33493029,Low_spent_Medium_value_payments,511.9654269,Standard
16357,47446,8,K.T. Arasuv,28,463271350,Mechanic,139538.32,11455.19333,2,5,8,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Auto Loan",12,15,10.56,7,Good,706.54,27.24964056,274,NM,255.0972606,86.33493029,High_spent_Small_value_payments,444.4076868,Good
16362,31249,1,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,8,9.25,8,Standard,1017.45,25.5486451,111,Yes,147.6953289,62.42027921,Low_spent_Small_value_payments,174.0492466,Standard
16363,31249,2,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,6,9.25,13,Standard,1017.45,39.60887409,112,Yes,147.6953289,62.42027921,High_spent_Medium_value_payments,433.6680585,Standard
16364,31249,3,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,9,9.25,13,Standard,1017.45,33.11927934,113,Yes,147.6953289,62.42027921,Low_spent_Small_value_payments,387.5438293,Standard
16365,31249,4,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,7,9.25,13,Standard,1017.45,24.90005987,114,Yes,147.6953289,62.42027921,Low_spent_Large_value_payments,229.2186819,Good
16366,31249,5,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,8,9.25,13,Standard,1017.45,38.43257774,115,Yes,147.6953289,62.42027921,Low_spent_Large_value_payments,343.140631,Good
16367,31249,6,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,9,9.25,13,Standard,1017.45,29.49809741,116,Yes,147.6953289,62.42027921,High_spent_Medium_value_payments,376.1257756,Good
16368,31249,7,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,9,9.25,13,Standard,1017.45,34.86935136,117,Yes,147.6953289,62.42027921,Low_spent_Small_value_payments,59.85971865,Good
16369,31249,8,Rhys Jonesj,41,866182,Doctor,45238.04,3937.836667,7,6,7,7,"Student Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",25,9,9.25,13,Standard,1017.45,34.86320593,118,Yes,147.6953289,62.42027921,High_spent_Medium_value_payments,97.08821706,Good
16374,16407,1,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,3,8.16,3,Good,1131.7,36.50578961,266,No,171.9485432,169.6986864,High_spent_Medium_value_payments,816.2173785,Poor
16375,16407,2,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",2,5,8.16,3,Good,1131.7,34.4535042,267,No,171.9485432,169.6986864,Low_spent_Medium_value_payments,702.2522192,Poor
16376,16407,3,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,2,8.16,3,Good,1131.7,43.59273454,268,No,171.9485432,169.6986864,High_spent_Large_value_payments,1009.82952,Poor
16377,16407,4,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",3,5,11.16,3,Good,1131.7,44.7367412,269,No,171.9485432,169.6986864,High_spent_Large_value_payments,940.1295499,Poor
16378,16407,5,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,5,8.16,3,Good,1131.7,29.85318045,270,No,171.9485432,169.6986864,Low_spent_Medium_value_payments,825.1445417,Poor
16379,16407,6,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,4,8.16,3,Good,1131.7,36.9162105,271,No,171.9485432,169.6986864,High_spent_Small_value_payments,577.827841,Poor
16380,16407,7,enl,35,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,3,8.16,3,Good,1131.7,29.47983371,272,No,171.9485432,169.6986864,High_spent_Small_value_payments,427.4125459,Poor
16381,16407,8,enl,36,583899945,Teacher,133377.21,11114.7675,0,5,5,2,"Student Loan, and Student Loan",1,5,8.16,3,Good,1131.7,41.35716103,273,No,171.9485432,169.6986864,Low_spent_Medium_value_payments,811.7849233,Poor
16386,42872,1,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",33,17,6.12,11,Bad,1682.62,28.76277802,130,Yes,116.5271836,54.49633363,Low_spent_Large_value_payments,251.6589639,Poor
16387,42872,2,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,19,6.12,11,Bad,1682.62,33.98553812,131,Yes,116.5271836,54.49633363,Low_spent_Small_value_payments,164.5658785,Poor
16388,42872,3,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,17,6.12,11,Bad,1682.62,34.57302416,132,Yes,116.5271836,54.49633363,High_spent_Small_value_payments,208.3860805,Poor
16389,42872,4,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,17,9.12,11,Bad,1682.62,22.91847608,133,Yes,116.5271836,54.49633363,Low_spent_Small_value_payments,147.1318376,Poor
16390,42872,5,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,17,2.12,11,Bad,1682.62,29.87888059,134,Yes,116.5271836,54.49633363,Low_spent_Small_value_payments,270.9443323,Poor
16391,42872,6,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,17,6.12,11,Bad,1682.62,33.14416239,135,Yes,116.5271836,54.49633363,Low_spent_Small_value_payments,172.0627606,Poor
16392,42872,7,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",35,15,6.12,11,Bad,1682.62,24.73780456,136,Yes,116.5271836,54.49633363,Low_spent_Medium_value_payments,212.7030138,Standard
16393,42872,8,Agrawalc,34,107216904,Journalist,17791.55,1587.629167,10,6,34,8,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",32,15,9.12,11,Bad,1682.62,33.41207811,137,Yes,116.5271836,54.49633363,High_spent_Medium_value_payments,237.7393995,Poor
16398,22380,1,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",29,19,5.72,4,Standard,1240.64,27.35497748,347,No,66.91250934,79.5380076,High_spent_Medium_value_payments,399.6718887,Standard
16399,22380,2,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",31,20,5.72,4,Standard,1240.64,23.80921455,348,No,66.91250934,79.5380076,High_spent_Medium_value_payments,421.8500072,Standard
16400,22380,3,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",27,19,5.72,4,Standard,1240.64,31.10535204,349,No,66.91250934,79.5380076,Low_spent_Small_value_payments,451.8773157,Standard
16401,22380,4,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",29,19,5.72,4,Standard,1240.64,26.34728402,350,No,66.91250934,79.5380076,High_spent_Large_value_payments,462.2357824,Standard
16402,22380,5,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",29,19,1.72,4,Standard,1240.64,36.99050734,351,NM,66.91250934,79.5380076,High_spent_Medium_value_payments,435.1982589,Standard
16403,22380,6,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",29,17,3.72,4,Standard,1240.64,35.15598282,352,No,66.91250934,79.5380076,High_spent_Small_value_payments,355.4886772,Standard
16404,22380,7,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",29,17,5.72,4,Standard,1240.64,24.92882946,353,No,66.91250934,79.5380076,Low_spent_Small_value_payments,442.3666224,Standard
16405,22380,8,Ann Saphirz,32,981591781,Engineer,41655.16,3743.263333,3,4,5,2,"Auto Loan, and Personal Loan",28,21,5.72,4,Standard,1240.64,33.03944546,354,No,66.91250934,79.5380076,Low_spent_Small_value_payments,353.5246052,Poor
16410,20016,1,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",6,0,11.75,0,Good,156.32,33.06544767,248,No,24.37368427,29.45481053,High_spent_Large_value_payments,352.2120469,Standard
16411,20016,2,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",5,0,11.75,0,Good,156.32,26.48383752,249,No,24.37368427,29.45481053,Low_spent_Small_value_payments,328.0843352,Good
16412,20016,3,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",5,0,11.75,0,Good,156.32,32.18324134,250,No,24.37368427,29.45481053,High_spent_Small_value_payments,314.0277747,Good
16413,20016,4,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",3,0,11.75,0,Good,156.32,28.00757259,251,No,24.37368427,29.45481053,Low_spent_Medium_value_payments,313.0446572,Standard
16414,20016,5,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",4,0,11.75,0,Good,156.32,29.24873799,252,No,24.37368427,29.45481053,Low_spent_Small_value_payments,333.3677656,Standard
16415,20016,6,Lucy Hornbye,34,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",5,0,10.75,1,Good,156.32,40.3872999,253,No,24.37368427,29.45481053,Low_spent_Medium_value_payments,372.5743785,Standard
16416,20016,7,Lucy Hornbye,35,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",5,0,11.75,1,Good,156.32,37.96961002,254,No,24.37368427,29.45481053,Low_spent_Large_value_payments,309.2995006,Good
16417,20016,8,Lucy Hornbye,35,777297296,Lawyer,20380.865,1660.405417,0,1,1,2,"Not Specified, and Mortgage Loan",2,0,6.75,1,Good,156.32,31.91034977,255,No,24.37368427,29.45481053,High_spent_Small_value_payments,353.5813916,Good
16422,18142,1,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,12,16.72,6,Standard,2153.46,27.54923838,111,Yes,117.8517781,33.35186907,High_spent_Large_value_payments,405.2740195,Poor
16423,18142,2,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,16.72,6,Standard,2153.46,32.27634533,112,Yes,117.8517781,33.35186907,High_spent_Small_value_payments,356.9430177,Poor
16424,18142,3,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,16.72,6,Standard,2153.46,29.24030369,113,NM,117.8517781,33.35186907,High_spent_Medium_value_payments,394.5131307,Poor
16425,18142,4,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,16.72,6,Standard,2153.46,29.65031827,114,Yes,117.8517781,33.35186907,High_spent_Small_value_payments,378.9886628,Standard
16426,18142,5,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,9.72,6,Standard,2153.46,27.68097586,115,Yes,117.8517781,33.35186907,Low_spent_Small_value_payments,354.5616931,Poor
16427,18142,6,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,19.72,6,Standard,2153.46,25.304762,116,NM,117.8517781,33.35186907,High_spent_Medium_value_payments,314.8269903,Poor
16428,18142,7,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,16.72,6,Standard,2153.46,26.31263066,117,Yes,117.8517781,33.35186907,High_spent_Medium_value_payments,369.7633346,Poor
16429,18142,8,Michel Rosew,25,46572177,Accountant,36753.32,3164.776667,9,10,32,4,"Home Equity Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",18,13,16.72,6,Standard,2153.46,28.49702687,118,Yes,117.8517781,33.35186907,Low_spent_Small_value_payments,212.1967179,Poor
16434,22358,1,Krauskopfv,40,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,13,3.07,0,Good,957.62,32.48242841,233,No,244.8885002,67.19875519,High_spent_Large_value_payments,512.1469952,Good
16435,22358,2,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",25,13,3.07,1,Good,957.62,33.92630847,234,No,244.8885002,67.19875519,High_spent_Large_value_payments,475.4342033,Good
16436,22358,3,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,10,3.07,1,Good,957.62,33.65479215,235,No,244.8885002,67.19875519,Low_spent_Small_value_payments,375.7088701,Good
16437,22358,4,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,13,3.07,1,Good,957.62,28.9467526,236,No,244.8885002,67.19875519,Low_spent_Medium_value_payments,244.1624095,Good
16438,22358,5,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,13,3.07,1,Good,957.62,36.64103244,237,No,244.8885002,67.19875519,High_spent_Large_value_payments,544.4716379,Good
16439,22358,6,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,16,3.07,1,Good,957.62,36.37493296,238,No,244.8885002,67.19875519,High_spent_Large_value_payments,480.986958,Good
16440,22358,7,Krauskopfv,41,707414090,Developer,75602.28,6185.19,8,3,1,4,"Home Equity Loan, Student Loan, Not Specified, and Student Loan",23,13,3.07,1,Good,957.62,29.05810113,239,No,244.8885002,67.19875519,High_spent_Small_value_payments,225.1442394,Good
